permit id,address,description,category,value,issue date,location
6444780,3949 SW OREGON ST,"Construct East 2 unit townhouse, this permit.(Establish use as and construct 2 single family residences and a 2 unit townhouse w/ surface parking, per plans. Review and process for 3 A/P’s under 6410467)",MULTIFAMILY,364123,2015-04-12 00:00:00,"{'latitude': '47.562734', 'longitude': '-122.38228223', 'needs_recoding': False}"
6441221,504 N 105TH ST,"Construct 5 unit rowhouse this permit. (Establish use as and construct a 4 unit townhouse & 5 unit townhouse w/attached garages and 9 surface parking stalls, per plans. Review and process for two A/P's under 6432941)",MULTIFAMILY,978026,2015-04-12 00:00:00,"{'latitude': '47.7052034', 'longitude': '-122.35252046', 'needs_recoding': False}"
6432941,10500 DAYTON AVE N,"Construct 4 unit rowhouse this permit. (Establish use as and construct a 4 unit townhouse & 5 unit townhouse w/attached garages and 9 surface parking stalls, per plans. Review and process for two A/P's under 6432941)",MULTIFAMILY,697404,2015-04-12 00:00:00,"{'latitude': '47.70524363', 'longitude': '-122.35247322', 'needs_recoding': False}"
6406674,1830 38TH AVE E,"Establish use as single family residence and construct one family dwelling, per plan.",SINGLE FAMILY / DUPLEX,467958,2015-04-13 00:00:00,"{'latitude': '47.63557241', 'longitude': '-122.28366937', 'needs_recoding': False}"
6440259,2411 NW 64TH ST,"Establish use as and construct a two unit row-house with attached garages, per plans.(Existing single family dwelling to be demolished under A/P #: 6441382).",SINGLE FAMILY / DUPLEX,397378,2015-04-13 00:00:00,"{'latitude': '47.67511683', 'longitude': '-122.3883325', 'needs_recoding': False}"
6444133,1540 NW 62ND ST,"Establish use as townhouses and construct duplex, per plans.",SINGLE FAMILY / DUPLEX,402377,2015-04-14 00:00:00,"{'latitude': '47.67413035', 'longitude': '-122.37815559', 'needs_recoding': False}"
6444125,1542 NW 62ND ST,"Establish use as and construct new 2 unit rowhouse structure, one unit with attached garage, per plan.",SINGLE FAMILY / DUPLEX,274746,2015-04-14 00:00:00,"{'latitude': '47.67402409', 'longitude': '-122.37812047', 'needs_recoding': False}"
6442413,2023 NW 64TH ST,"Construct north single family residence with attached garage, per plan (Establish use as and construct three single family residences with attached garages and surface parking, per plan - Review and processing for 3APs under 6442413)",SINGLE FAMILY / DUPLEX,188700,2015-04-14 00:00:00,"{'latitude': '47.67514337', 'longitude': '-122.38309162', 'needs_recoding': False}"
6448872,2021 NW 64TH ST,"Construct Middle single family residence with surfance parking, per plan (Establish use as and construct three single family residences with attached garages and surface parking, per plan - Review and processing for 3APs under 6442413)",SINGLE FAMILY / DUPLEX,174332,2015-04-14 00:00:00,"{'latitude': '47.67506564', 'longitude': '-122.38306698', 'needs_recoding': False}"
6448873,2019 NW 64TH ST,"Construct south single family residence with attached garage, per plan (Establish use as and construct three single family residences with attached garages and surface parking, per plan - Review and processing for 3APs under 6442413)",SINGLE FAMILY / DUPLEX,206120,2015-04-14 00:00:00,"{'latitude': '47.675112', 'longitude': '-122.3830614', 'needs_recoding': False}"
6432218,313 PROSPECT ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,495451,2015-04-15 00:00:00,"{'latitude': '47.62872878', 'longitude': '-122.350841', 'needs_recoding': False}"
6420065,1136 N 90TH ST,"Establish use as and construct two-unit townhouse, per plan.",SINGLE FAMILY / DUPLEX,351735,2015-04-15 00:00:00,"{'latitude': '47.69449967', 'longitude': '-122.3429437', 'needs_recoding': False}"
6455071,4603 S ALASKA ST,"Establish use as single family residence.  Construct one family dwelling with detached garage/backyard cottage, per plans.",SINGLE FAMILY / DUPLEX,421063,2015-04-16 00:00:00,"{'latitude': '47.56040437', 'longitude': '-122.27522222', 'needs_recoding': False}"
6427801,5806 14TH AVE NW,"Establish use as townhouse and construct west duplex, per plan. (Establish use as townhouse and construct two duplex structures with surface parking/Review and processing for 2 AP's under 6427801)",SINGLE FAMILY / DUPLEX,392818,2015-04-16 00:00:00,"{'latitude': '47.671204', 'longitude': '-122.37323639', 'needs_recoding': False}"
6457498,5808 14TH AVE NW,"Establish use as townhouse and construct east duplex, per plan. (Establish use as townhouse and construct two duplex structures with surface parking/Review and processing for 2 AP's under 6427801)",SINGLE FAMILY / DUPLEX,387962,2015-04-16 00:00:00,"{'latitude': '47.67119142', 'longitude': '-122.37307262', 'needs_recoding': False}"
6451235,6234 37TH AVE NE,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,444810,2015-04-16 00:00:00,"{'latitude': '47.67506998', 'longitude': '-122.28777825', 'needs_recoding': False}"
6444694,3526 WALLINGFORD AVE N,"Establish use as and construct new two unit row house with attached garages, per plan",SINGLE FAMILY / DUPLEX,402402,2015-04-16 00:00:00,"{'latitude': '47.65001049', 'longitude': '-122.33603757', 'needs_recoding': False}"
6375322,1118 41ST AVE E,"Remove existing pier and construct new pier, per plan",SINGLE FAMILY / DUPLEX,48910,2015-04-17 00:00:00,"{'latitude': '47.62924111', 'longitude': '-122.27913721', 'needs_recoding': False}"
6455907,11553 35TH AVE NE,"Establish use and construct single family dwelling with attached gargage, per plan. Existing fire damaged dwelling to be demolished under seperate permit.",SINGLE FAMILY / DUPLEX,321667,2015-04-20 00:00:00,"{'latitude': '47.71349746', 'longitude': '-122.29141609', 'needs_recoding': False}"
6437763,6320 17TH AVE NW,"Construct west single family residence, per plans. (Establish use and construct two single family residences). Review and processing for 2 A/Ps under 6437763. Demolition of existing single family dwelling by separate permit.",SINGLE FAMILY / DUPLEX,208584,2015-04-20 00:00:00,"{'latitude': '47.67512993', 'longitude': '-122.3786185', 'needs_recoding': False}"
6442053,1551 NW 64TH ST,"Construct east single family residence, per plans. (Establish use and construct two single family residences). Review and processing for 2 A/Ps under 6437763. Demolition of existing single family dwelling by separate permit.",SINGLE FAMILY / DUPLEX,197714,2015-04-20 00:00:00,"{'latitude': '47.67514965', 'longitude': '-122.37851931', 'needs_recoding': False}"
6437761,6312 17TH AVE NW,"Construct west single family residence, per plans. (Establish use for and construction of 2 single family residences. Review and processing for 2 A/Ps under 6437761).",SINGLE FAMILY / DUPLEX,208584,2015-04-20 00:00:00,"{'latitude': '47.6749871', 'longitude': '-122.37861841', 'needs_recoding': False}"
6441858,6314 17TH AVE NW,"Construct east single family residence, per plans. (Establish use for and construction of 2 single family residences. Review and processing for 2 A/Ps under 6437761).",SINGLE FAMILY / DUPLEX,208584,2015-04-20 00:00:00,"{'latitude': '47.67499233', 'longitude': '-122.37850347', 'needs_recoding': False}"
6372520,3608 35TH AVE S,"Establish use as rowhouses and construct duplex, per plans",SINGLE FAMILY / DUPLEX,290991,2015-04-20 00:00:00,"{'latitude': '47.57123492', 'longitude': '-122.28870693', 'needs_recoding': False}"
6409335,2824 46TH AVE W,Establish use and construct single family residence with attached garage per plan,SINGLE FAMILY / DUPLEX,556034,2015-04-20 00:00:00,"{'latitude': '47.64588962', 'longitude': '-122.41517634', 'needs_recoding': False}"
6452356,11722 40TH AVE NE,"Establish use as and construct new single family residence and detached garage, per plan.",SINGLE FAMILY / DUPLEX,430239,2015-04-21 00:00:00,"{'latitude': '47.71445605', 'longitude': '-122.2849537', 'needs_recoding': False}"
6442213,5211 37TH AVE NE,"Establish use as and construct single family residence and detached garage, per plan.",SINGLE FAMILY / DUPLEX,378294,2015-04-21 00:00:00,"{'latitude': '47.66705678', 'longitude': '-122.28826453', 'needs_recoding': False}"
6446725,802 NW 57TH ST,"Establish use as and Construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,365665,2015-04-21 00:00:00,"{'latitude': '47.67035485', 'longitude': '-122.36647486', 'needs_recoding': False}"
6449139,6223 45TH AVE NE,"Establish use as and construct a single family residence, per plans",SINGLE FAMILY / DUPLEX,443713,2015-04-22 00:00:00,"{'latitude': '47.67466916', 'longitude': '-122.27988737', 'needs_recoding': False}"
6448853,2249 NW 64TH ST,"Construct new (North) single family residence with surface parking this permit, per plan  (Establish use as and construct (3) new single family residences with surface parking, per plan - Processing and Routing for 3APs under 6448853).",SINGLE FAMILY / DUPLEX,252694,2015-04-22 00:00:00,"{'latitude': '47.67516557', 'longitude': '-122.38682665', 'needs_recoding': False}"
6460397,2245 NW 64TH ST,"Construct new (South) single family residence with surface parking this permit, per plan  (Establish use as and construct (3) new single family residences with surface parking, per plan - Processing and Routing for 3APs under 6448853).",SINGLE FAMILY / DUPLEX,262567,2015-04-22 00:00:00,"{'latitude': '47.67509098', 'longitude': '-122.38675765', 'needs_recoding': False}"
6460398,2247 NW 64TH ST,"Construct new (Middle) single family residence with surface parking this permit, per plan  (Establish use as and construct (3) new single family residences with surface parking, per plan - Processing and Routing for 3APs under 6448853).",SINGLE FAMILY / DUPLEX,247227,2015-04-22 00:00:00,"{'latitude': '47.67507403', 'longitude': '-122.38682544', 'needs_recoding': False}"
6447456,1831 MCGILVRA BLVD E,"Substantial alteration to a single family dwelling to construct first floor additions,new 2nd floor and replace attached garage and make interior alterations, per plan",SINGLE FAMILY / DUPLEX,254136,2015-04-22 00:00:00,"{'latitude': '47.63551805', 'longitude': '-122.28122153', 'needs_recoding': False}"
6452532,10531 EVANSTON AVE N,Establish use and construct single family residence with attached garage per plan.,SINGLE FAMILY / DUPLEX,386047,2015-04-22 00:00:00,"{'latitude': '47.70599311', 'longitude': '-122.35173391', 'needs_recoding': False}"
6470491,201 NE 65TH ST,Construct garage accessory to an existing single family residence subject to field inspection,SINGLE FAMILY / DUPLEX,15000,2015-04-23 00:00:00,"{'latitude': '47.67575251', 'longitude': '-122.32703351', 'needs_recoding': False}"
6452706,3813 CALIFORNIA AVE SW,"Construct northwest two unit townhouse with surface parking, per plan (Construct 4 two unit townhouses with surface parking, per plan - 4 APs under 6396553)",MULTIFAMILY,407185,2015-04-23 00:00:00,"{'latitude': '47.56981925', 'longitude': '-122.38731479', 'needs_recoding': False}"
6452705,3817 CALIFORNIA AVE SW,"Construct southeast two unit townhouse with surface parking, per plan (Construct 4 two unit townhouses with surface parking, per plan - 4 APs under 6396553)",MULTIFAMILY,407185,2015-04-23 00:00:00,"{'latitude': '47.56966412', 'longitude': '-122.38702249', 'needs_recoding': False}"
6452707,3815 CALIFORNIA AVE SW,"Construct southwest two unit townhouse with surface parking, per plan (Construct 4 two unit townhouses with surface parking, per plan - 4 APs under 6396553)",MULTIFAMILY,407185,2015-04-23 00:00:00,"{'latitude': '47.56966932', 'longitude': '-122.38729714', 'needs_recoding': False}"
6396553,3811 CALIFORNIA AVE SW,"Construct northeast two unit townhouse with surface parking, per plan (Construct 4 two unit townhouses with surface parking, per plan - 4 APs under 6396553)",MULTIFAMILY,407185,2015-04-23 00:00:00,"{'latitude': '47.5696569', 'longitude': '-122.38721188', 'needs_recoding': False}"
6436863,5003 FAUNTLEROY WAY SW,"Establish use as rowhouse and construct new 7-unit townhouse structure, per plan.",MULTIFAMILY,1228889,2015-04-23 00:00:00,"{'latitude': '47.55728664', 'longitude': '-122.38187132', 'needs_recoding': False}"
6455081,11343 ALTON AVE NE,"Establish use and construct single family dwelling with attached garage, per plan.",SINGLE FAMILY / DUPLEX,350803,2015-04-24 00:00:00,"{'latitude': '47.71143297', 'longitude': '-122.28462128', 'needs_recoding': False}"
6449250,2107 N 87TH ST,"Establish use as and construct a single family residence, per plans",SINGLE FAMILY / DUPLEX,365142,2015-04-24 00:00:00,"{'latitude': '47.691624', 'longitude': '-122.33330394', 'needs_recoding': False}"
6454072,7335 18TH AVE NW,"Establish use as single family residence and construct one family dwelling, per standard plan plan 6330323.  (this application double-tagged with 6457468 to update standard plan)",SINGLE FAMILY / DUPLEX,488233,2015-04-24 00:00:00,"{'latitude': '47.6823986', 'longitude': '-122.38026468', 'needs_recoding': False}"
6407450,8009 33RD AVE NW,"Establish use and construct single family residence with Detached Accessory Dwelling Unit (DADU), per plan.",SINGLE FAMILY / DUPLEX,433584,2015-04-24 00:00:00,"{'latitude': '47.68710408', 'longitude': '-122.39960888', 'needs_recoding': False}"
6432234,7011 SEWARD PARK AVE S,"Establish use as and Construct new single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,424164,2015-04-24 00:00:00,"{'latitude': '47.53944804', 'longitude': '-122.26735875', 'needs_recoding': False}"
6440263,2413 NW 64TH ST,"Establish use and construct two-unit townhome structure with attached carports, per plan. (Existing single family dwelling to be demolished by separate permit).",SINGLE FAMILY / DUPLEX,417225,2015-04-25 00:00:00,"{'latitude': '47.67500934', 'longitude': '-122.38831579', 'needs_recoding': False}"
6470915,5958 18TH AVE SW,Construct garage accessory to existing single family residence subject to field inspection,SINGLE FAMILY / DUPLEX,10000,2015-04-27 00:00:00,"{'latitude': '47.54849489', 'longitude': '-122.35683717', 'needs_recoding': False}"
6418639,725 S SULLIVAN ST,Establish Use as and construct New Single Family Residence with attached garage per plans,SINGLE FAMILY / DUPLEX,240713,2015-04-27 00:00:00,"{'latitude': '47.52715393', 'longitude': '-122.32421881', 'needs_recoding': False}"
6422377,6803 30TH AVE NE,"Establish use for and construct new single family dwelling on existing foundation with repalced deck, per plans",SINGLE FAMILY / DUPLEX,246423,2015-04-28 00:00:00,"{'latitude': '47.67786532', 'longitude': '-122.29546078', 'needs_recoding': False}"
6334790,7101 27TH AVE SW,"Establish use and construct 3-unit Townhouse, per plan (Establish as Standard Plan for Building Type #9).",MULTIFAMILY,689646,2015-04-28 00:00:00,"{'latitude': '47.53902185', 'longitude': '-122.36823088', 'needs_recoding': False}"
6354902,2249 NE 46TH ST,"Establish use and construct new multifmaily structure with below grade parking and occupy,per plan.",MULTIFAMILY,2825161,2015-04-30 00:00:00,"{'latitude': '47.66142742', 'longitude': '-122.30334519', 'needs_recoding': False}"
6424511,6559 34TH AVE NE,"Establish use as and construct single family residence and detached garage, per plan",SINGLE FAMILY / DUPLEX,460233,2015-04-30 00:00:00,"{'latitude': '47.67700311', 'longitude': '-122.29205956', 'needs_recoding': False}"
6424498,6563 34TH AVE NE,"Establish use as and construct single family residence and detached garage, per plan",SINGLE FAMILY / DUPLEX,460233,2015-04-30 00:00:00,"{'latitude': '47.67709338', 'longitude': '-122.29206615', 'needs_recoding': False}"
6424487,6567 34TH AVE NE,Establish use and construct new single family residence.,SINGLE FAMILY / DUPLEX,508670,2015-04-30 00:00:00,"{'latitude': '47.67718373', 'longitude': '-122.29207021', 'needs_recoding': False}"
6440085,3722 E JEFFERSON ST,"Establish use as and construct single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,460665,2015-05-02 00:00:00,"{'latitude': '47.60607778', 'longitude': '-122.28463657', 'needs_recoding': False}"
6439789,6560 32ND AVE NE,"Establish use and construct single family residence and detached garage, per plan.",SINGLE FAMILY / DUPLEX,499460,2015-05-02 00:00:00,"{'latitude': '47.67700131', 'longitude': '-122.29263501', 'needs_recoding': False}"
6435808,6803 SEWARD PARK AVE S,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,393565,2015-05-02 00:00:00,"{'latitude': '47.54140194', 'longitude': '-122.26573768', 'needs_recoding': False}"
6440916,6805 SEWARD PARK AVE S,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,393090,2015-05-02 00:00:00,"{'latitude': '47.54132296', 'longitude': '-122.2657481', 'needs_recoding': False}"
6432229,5151 S FRONTENAC ST,"Establish use and construct single family dwelling with attached garage, per plan",SINGLE FAMILY / DUPLEX,374657,2015-05-02 00:00:00,"{'latitude': '47.53966579', 'longitude': '-122.26775593', 'needs_recoding': False}"
6446470,6316 17TH AVE NW,"Construct new east single family residence this permit, per plan. (Establish use as and construct (2) two single family residences with surface parking / Review and processing for 2 AP?s under 6437762)",SINGLE FAMILY / DUPLEX,324000,2015-05-02 00:00:00,"{'latitude': '47.67506349', 'longitude': '-122.37861494', 'needs_recoding': False}"
6437762,6318 17TH AVE NW,"Construct new west single family residence this permit, per plan. (Establish use as and construct (2) two single family residences with surface parking / Review and processing for 2 AP?s under 6437762)",SINGLE FAMILY / DUPLEX,324000,2015-05-02 00:00:00,"{'latitude': '47.67505725', 'longitude': '-122.37865055', 'needs_recoding': False}"
6449341,6540 1ST AVE NE,"Establish use as and construct new single family residence and detached garage/accessory dwelling unit, per plan.",SINGLE FAMILY / DUPLEX,500626,2015-05-04 00:00:00,"{'latitude': '47.67713326', 'longitude': '-122.32813331', 'needs_recoding': False}"
6461865,8358 18TH AVE NW,Construct a two-family dwelling per plan (Establish use as townhouse and construct a two-family dwelling and construct alterations to roof of existing single family residence/review & rocess for 2 AP's under #6461865).Project includes removal of existing detached garage & shed.,SINGLE FAMILY / DUPLEX,246531,2015-05-05 00:00:00,"{'latitude': '47.69035032', 'longitude': '-122.37962143', 'needs_recoding': False}"
6463151,7009 10TH AVE NW,"Establish use as and construct a single family residence, per plans",SINGLE FAMILY / DUPLEX,441268,2015-05-05 00:00:00,"{'latitude': '47.67993575', 'longitude': '-122.36971695', 'needs_recoding': False}"
6444044,2648 NW 62ND ST,"Establish use as and construct a two unit row house with attached parking, per plan.",SINGLE FAMILY / DUPLEX,478508,2015-05-05 00:00:00,"{'latitude': '47.67396982', 'longitude': '-122.39235519', 'needs_recoding': False}"
6444193,835B NW 97TH ST,"Construct SOUTH WEST SFR with attached Garage.(Construct 4 SFR with attached garages/review & processing under 6426910, per plan",SINGLE FAMILY / DUPLEX,206615,2015-05-05 00:00:00,"{'latitude': '47.69999138', 'longitude': '-122.36755098', 'needs_recoding': False}"
6444194,835A NW 97TH ST,"Construct SE SFR with attached Garage.(Construct 4 SFR with attached garages/review & processing under 6426910, per plan)",SINGLE FAMILY / DUPLEX,206615,2015-05-05 00:00:00,"{'latitude': '47.69977853', 'longitude': '-122.36754469', 'needs_recoding': False}"
6444192,833A NW 97TH ST,"Construct NORTH EAST SFR with attached Garage.(Construct 4 SFR with attached garages/review & processing under 6426910, per plan",SINGLE FAMILY / DUPLEX,200316,2015-05-05 00:00:00,"{'latitude': '47.69999079', 'longitude': '-122.36745196', 'needs_recoding': False}"
6426910,833B NW 97TH ST,"Construct NORTH WEST SFR with attached Garage.(Construct 4 SFR with attached garages/review & processing under 6426910, per plan",SINGLE FAMILY / DUPLEX,200316,2015-05-05 00:00:00,"{'latitude': '47.69978028', 'longitude': '-122.3674498', 'needs_recoding': False}"
6345829,4041 ROOSEVELT WAY NE,"Shoring and excavation for construction of a residential and retail building with below grade parking, per plan",MULTIFAMILY,1200000,2015-05-05 00:00:00,"{'latitude': '47.65646419', 'longitude': '-122.31815084', 'needs_recoding': False}"
6439793,6568 32ND AVE NE,Establish use and construct single family dwelling and detached accessory garage per plan.,SINGLE FAMILY / DUPLEX,383208,2015-05-06 00:00:00,"{'latitude': '47.67721431', 'longitude': '-122.29262932', 'needs_recoding': False}"
6382901,4107 SW OREGON ST,"Establish use as and construct SOUTH two unit townhouse, per plan (Establish use as and construct (2) two unit townhouses with surface parking, per plan - Review and processing for 2APs under 6382901)",SINGLE FAMILY / DUPLEX,390835,2015-05-06 00:00:00,"{'latitude': '47.56272084', 'longitude': '-122.38466462', 'needs_recoding': False}"
6426808,4111 SW OREGON ST,"Establish use as and construct NORTH two unit townhouse, per plan (Establish use as and construct(2) two unit townhouses with surface parking, per plan - Review and processing for 2APs under 6382901)",SINGLE FAMILY / DUPLEX,393200,2015-05-06 00:00:00,"{'latitude': '47.56274346', 'longitude': '-122.38459953', 'needs_recoding': False}"
6453837,8826 41ST AVE S,"Establish use as and Construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,340908,2015-05-07 00:00:00,"{'latitude': '47.52346769', 'longitude': '-122.28112001', 'needs_recoding': False}"
6442492,2234 NW 64TH ST,"Establish use for a 2-unit townhouse and construct a 2-unit townhouse with attached carports for parking, per plans",SINGLE FAMILY / DUPLEX,361564,2015-05-07 00:00:00,"{'latitude': '47.67559962', 'longitude': '-122.3864141', 'needs_recoding': False}"
6423641,1606 41ST AVE E,"Establish use for and construct new single family dwelling with attached garage, per survey and per plans",SINGLE FAMILY / DUPLEX,351188,2015-05-07 00:00:00,"{'latitude': '47.63369351', 'longitude': '-122.27964914', 'needs_recoding': False}"
6375062,7152 WOODSIDE PL SW,"Establish use as and construct single family residence with attached garage, per plan",SINGLE FAMILY / DUPLEX,311559,2015-05-07 00:00:00,"{'latitude': '47.53828456', 'longitude': '-122.38923357', 'needs_recoding': False}"
6456896,5423 49TH AVE SW,Construct single family residence per plans.,SINGLE FAMILY / DUPLEX,367236,2015-05-08 00:00:00,"{'latitude': '47.55329768', 'longitude': '-122.3954086', 'needs_recoding': False}"
6432536,3908 NE 125TH ST,"Establish use as single family residence and construct new single family dwelling with detached garage, per plans.",SINGLE FAMILY / DUPLEX,243860,2015-05-08 00:00:00,"{'latitude': '47.71943742', 'longitude': '-122.2858518', 'needs_recoding': False}"
6443577,4112 NE 60TH ST,"Establish use as single family residence and construct one family dwelling, per plans.",SINGLE FAMILY / DUPLEX,469150,2015-05-08 00:00:00,"{'latitude': '47.67235363', 'longitude': '-122.28281279', 'needs_recoding': False}"
6420475,1113 29TH AVE S,"Establish use as townhouse and construct north two-unit structure with shared carport, per plan. (Establish use as and construct two single family residences and one two-unit townhouse structure with carport / Review and processing for 3 AP?s under 6420475)",SINGLE FAMILY / DUPLEX,444508,2015-05-08 00:00:00,"{'latitude': '47.59291298', 'longitude': '-122.29592144', 'needs_recoding': False}"
6437618,1115 29TH AVE S,"Establish use as and construct southwest single family residence, per plan. (Establish use as and construct two single family residences and one two-unit townhouse structure with carport / Review and processing for 3 AP’s under 6420475)",SINGLE FAMILY / DUPLEX,209902,2015-05-08 00:00:00,"{'latitude': '47.59282584', 'longitude': '-122.29592456', 'needs_recoding': False}"
6437619,1117 29TH AVE S,"Establish use as and construct southeast single family residence, per plan. (Establish use as and construct two single family residences and one two-unit townhouse structure with carport / Review and processing for 3 AP’s under 6420475)",SINGLE FAMILY / DUPLEX,217110,2015-05-08 00:00:00,"{'latitude': '47.59281935', 'longitude': '-122.29570651', 'needs_recoding': False}"
6393918,2857 FRANKLIN AVE E,"Construct East 4-unit rowhouse, per plan (Establish use as and construct (2) four unit rowhouses with surface parking, per plan - Review and processing for 2APs under 6393918).",MULTIFAMILY,695673,2015-05-08 00:00:00,"{'latitude': '47.64689253', 'longitude': '-122.32376885', 'needs_recoding': False}"
6432680,221 E SHELBY ST,"Construct West 4-unit rowhouse, per plan (Establish use as and construct (2) four unit rowhouses with surface parking, per plan - Review and processing for 2APs under 6393918)",MULTIFAMILY,640034,2015-05-08 00:00:00,"{'latitude': '47.64701247', 'longitude': '-122.32393408', 'needs_recoding': False}"
6409750,3032 NW 59TH ST,"Establish use as and construct single family residence with attached garage and an ADU in upper level (second flr), per plan.",SINGLE FAMILY / DUPLEX,327803,2015-05-08 00:00:00,"{'latitude': '47.6718259', 'longitude': '-122.39717889', 'needs_recoding': False}"
6459615,2617 NW 98TH ST,"Establish use as and construct single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,459064,2015-05-11 00:00:00,"{'latitude': '47.69984783', 'longitude': '-122.39151553', 'needs_recoding': False}"
6439791,6572 32ND AVE NE,Establish use and construct single family dwelling with detached garage per plan.,SINGLE FAMILY / DUPLEX,383208,2015-05-11 00:00:00,"{'latitude': '47.67729436', 'longitude': '-122.29264476', 'needs_recoding': False}"
6410355,5711 18TH AVE NE,"Construct a garage accessory to a single family residence, per plans.",SINGLE FAMILY / DUPLEX,40000,2015-05-12 00:00:00,"{'latitude': '47.67083734', 'longitude': '-122.30876087', 'needs_recoding': False}"
6451828,2908 NW 75TH ST,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,467876,2015-05-12 00:00:00,"{'latitude': '47.68328245', 'longitude': '-122.39488894', 'needs_recoding': False}"
6438067,6533 53RD AVE NE,"Establish use as and construct new single family residence with attached garage, per plan.",SINGLE FAMILY / DUPLEX,507108,2015-05-12 00:00:00,"{'latitude': '47.67672919', 'longitude': '-122.27080403', 'needs_recoding': False}"
6443423,1526 21ST AVE S,"Construct west single family residence, per plans. (Establish use for 2 single family residences and construct 2 one-family dwellings. Reviews and processing for 2 A/Ps under 6446423).",SINGLE FAMILY / DUPLEX,227733,2015-05-12 00:00:00,"{'latitude': '47.58868189', 'longitude': '-122.30494235', 'needs_recoding': False}"
6450022,1528 21ST AVE S,"Construct east single family residence, per plans. (Establish use for 2 single family residences and construct 2 one-family dwellings. Reviews and processing for 2 A/Ps under 6446423).",SINGLE FAMILY / DUPLEX,220616,2015-05-12 00:00:00,"{'latitude': '47.58867537', 'longitude': '-122.30471998', 'needs_recoding': False}"
6426183,4603B S JUNEAU ST,"Establish use as and construct a single family residence w/ attached garage, per plans",SINGLE FAMILY / DUPLEX,268692,2015-05-12 00:00:00,"{'latitude': '47.54926356', 'longitude': '-122.27524036', 'needs_recoding': False}"
6400187,1534 19TH AVE S,"Construct NW single family residence per plan. (Establish use as and construct 4 single family residence with attached garage, per plans) Reviews and process for 4 AP's under 6400187.",SINGLE FAMILY / DUPLEX,187423,2015-05-12 00:00:00,"{'latitude': '47.58882894', 'longitude': '-122.30818728', 'needs_recoding': False}"
6438614,1536 19TH AVE S,"Construct NE single family residence per plan. (Establish use as and construct 4 single family residence with attached garage, per plans) Reviews and process for 4 AP's under 6400187.",SINGLE FAMILY / DUPLEX,198484,2015-05-12 00:00:00,"{'latitude': '47.58882894', 'longitude': '-122.30818728', 'needs_recoding': False}"
6438615,1538 19TH AVE S,"Construct SE single family residence per plan. (Establish use as and construct 4 single family residence with attached garage, per plans) Reviews and process for 4 AP's under 6400187.",SINGLE FAMILY / DUPLEX,198484,2015-05-12 00:00:00,"{'latitude': '47.58882894', 'longitude': '-122.30818728', 'needs_recoding': False}"
6438613,1540 19TH AVE S,"Construct SW single family residence per plan. (Establish use as and construct 4 single family residence with attached garage, per plans) Reviews and process for 4 AP's under 6400187.",SINGLE FAMILY / DUPLEX,187423,2015-05-12 00:00:00,"{'latitude': '47.58877104', 'longitude': '-122.30819604', 'needs_recoding': False}"
6406127,4754 18TH AVE NE,"Establish use as congregate residence and construct new boarding house, occupy per plan.",MULTIFAMILY,1088154,2015-05-12 00:00:00,"{'latitude': '47.66462636', 'longitude': '-122.30806493', 'needs_recoding': False}"
6457950,1713A NW 60TH ST,"Construct north single family residence, per plans. (Establish use as 3 single family residences and construct 3 one family dwellings. Reviews and processing for 3 AP's under 6457950).",SINGLE FAMILY / DUPLEX,251321,2015-05-14 00:00:00,"{'latitude': '47.67219653', 'longitude': '-122.37955562', 'needs_recoding': False}"
6464092,1713B NW 60TH ST,"Construct middle single family residence, per plans. (Establish use as 3 single family residences and construct 3 one family dwellings. Reviews and processing for 3 AP's under 6457950)",SINGLE FAMILY / DUPLEX,251321,2015-05-14 00:00:00,"{'latitude': '47.67212002', 'longitude': '-122.37954793', 'needs_recoding': False}"
6464093,1713C NW 60TH ST,"Construct south single family residence, per plans. (Establish use as 3 single family residences and construct 3 one family dwellings. Reviews and processing for 3 AP's under 6457950)",SINGLE FAMILY / DUPLEX,242481,2015-05-14 00:00:00,"{'latitude': '47.67206313', 'longitude': '-122.37954471', 'needs_recoding': False}"
6404894,6924 56TH AVE S,"Establish use for and construct new single-family dwelling on vacant lot, per plans.",SINGLE FAMILY / DUPLEX,707439,2015-05-14 00:00:00,"{'latitude': '47.54002548', 'longitude': '-122.26240953', 'needs_recoding': False}"
6442499,2236 NW 64TH ST,"Establish use as 2-unit rowhouse and construct new 2-unit rowhouse with attached carports on street side of lot, per plans.",SINGLE FAMILY / DUPLEX,370030,2015-05-14 00:00:00,"{'latitude': '47.67550541', 'longitude': '-122.3863962', 'needs_recoding': False}"
